I
1100 Version - data cycle 2108, build 20210821, metadata FixXP1100. Created by Little Navmap Version 2.6.16 (revision d85e1a4a).

54.01194400 21.58361100 EPKEE ENRT EP
54.01194400 21.58361100 EPKKB ENRT EP
49.85694400 20.14166600 EPKKD ENRT EP
50.04194400 50.04194400 EPKKE ENRT EP
50.31666600 19.23333300 EPKKH ENRT EP
50.15000000 19.63333300 EPKKI ENRT EP
50.13638800 20.11444400 EPKKL ENRT EP
50.35000000 20.03333300 EPKKM ENRT EP
50.20000000 19.88333300 EPKKO ENRT EP
49.91083300 19.41277700 EPKKR ENRT EP
49.98333300 19.81666600 EPKKS ENRT EP
49.79194400 19.77805500 EPKKU ENRT EP
50.10916600 19.77944400 EPKKZ ENRT EP
50.26666600 19.43333300 EPKMB ENRT EP
50.40000000 19.05000000 EPKMG ENRT EP
50.35000000 18.85000000 EPKMT ENRT EP
50.31666600 19.23333300 EPKMH ENRT EP
50.39777700 18.62750000 EPKMP ENRT EP
50.13333300 19.02527700 EPKMA ENRT EP
50.17805500 18.89111100 EPKME ENRT EP
50.02125000 20.15194400 EPKPP ENRT EP
50.11194400 20.23555500 EPKPT ENRT EP
50.12027700 20.37888800 EPKPN ENRT EP
50.05305500 20.32944400 EPKPZ ENRT EP
49.76250000 21.68472200 EPKRB ENRT EP
49.66555500 21.61083300 EPKRK ENRT EP
49.60500000 21.80694400 EPKRI ENRT EP
49.67027700 21.88916600 EPKRH ENRT EP
50.26666600 19.43333300 EPKTB ENRT EP
50.62361100 18.83611100 EPKTC ENRT EP
50.40000000 19.05000000 EPKTG ENRT EP
50.31666600 19.23333300 EPKTH ENRT EP
50.15000000 19.63333300 EPKTI ENRT EP
50.67166600 19.20500000 EPKTJ ENRT EP
50.49722200 19.07916600 EPKTN ENRT EP
50.35000000 18.85000000 EPKTT ENRT EP
50.58333300 19.05833300 EPKTW ENRT EP
50.45388800 19.08138800 EPKTX ENRT EP
54.09027700 16.36833300 EPKZK ENRT EP
54.03388800 16.40361100 EPKZD ENRT EP
54.06666600 16.16472200 EPKZN ENRT EP
53.98277700 16.19583300 EPKZB ENRT EP
51.34555500 22.64055500 EPLBD ENRT EP
51.09027700 22.28777700 EPLBB ENRT EP
51.32833300 22.99694400 EPLBR ENRT EP
51.10083300 22.58277700 EPLBJ ENRT EP
51.11583300 22.76194400 EPLBK ENRT EP
51.30388800 22.87027700 EPLBL ENRT EP
51.16055500 22.94527700 EPLBE ENRT EP
51.13000000 22.83694400 EPLBP ENRT EP
51.22166600 22.74194400 EPLBS ENRT EP
51.28027700 22.70388800 EPLBT ENRT EP
51.34972200 22.34500000 EPLBW ENRT EP
51.17777700 22.52833300 EPLBZ ENRT EP
51.80000000 19.63611100 EPLLE ENRT EP
51.69055500 19.13388800 EPLLG ENRT EP
51.63777700 19.27138800 EPLLH ENRT EP
51.72861100 19.81055500 EPLLK ENRT EP
51.80944400 19.28611100 EPLLL ENRT EP
51.63888800 19.49861100 EPLLR ENRT EP
51.69027700 19.44333300 EPLLS ENRT EP
51.74444400 19.12000000 EPLLW ENRT EP
51.89166600 19.63500000 EPLLX ENRT EP
51.74861100 19.35000000 EPLLY ENRT EP
50.27611100 21.60555500 EPMLA ENRT EP
50.17666600 20.99583300 EPMLD ENRT EP
50.38277700 21.45888800 EPMLJ ENRT EP
50.43472200 21.06000000 EPMLO ENRT EP
50.42750000 21.33055500 EPMLP ENRT EP
50.19583300 21.27694400 EPMLR ENRT EP
50.26333300 21.45916600 EPMLS ENRT EP
52.37777700 20.18694400 EPMOQ ENRT EP
52.54916600 20.50111100 EPMOH ENRT EP
52.47444400 20.64861100 EPMOI ENRT EP
52.60583300 20.39944400 EPMOS ENRT EP
52.42916600 20.65416600 EPMOU ENRT EP
52.39472200 20.54055500 EPMOV ENRT EP
52.58000000 20.77361100 EPMOY ENRT EP
52.37777700 20.91666600 EPMOJ ENRT EP
50.97777700 16.79083300 EPMRZ ENRT EP
50.92972200 16.90277700 EPMRE ENRT EP
50.89444400 16.77277700 EPMRA ENRT EP
50.95500000 16.61694400 EPMRW ENRT EP
52.64305500 20.94166600 EPNCA ENRT EP
52.53305500 21.08138800 EPNCB ENRT EP
52.48861100 20.92361100 EPNCC ENRT EP
52.58000000 20.77361100 EPNCY ENRT EP
53.74722200 20.23555500 EPODW ENRT EP
53.83500000 20.47500000 EPODN ENRT EP
53.69583300 20.41277700 EPODS ENRT EP
52.57611100 17.00944400 EPPBA ENRT EP
52.52138800 17.13611100 EPPBB ENRT EP
52.63250000 17.42861100 EPPBL ENRT EP
52.67388800 17.15277700 EPPBO ENRT EP
52.47916600 17.27722200 EPPBP ENRT EP
52.29277700 16.25000000 EPPGE ENRT EP
52.23833300 16.34111100 EPPGG ENRT EP
52.30416600 16.13138800 EPPGI ENRT EP
52.20527700 16.20694400 EPPGJ ENRT EP
52.26583300 16.26000000 EPPGN ENRT EP
52.13861100 16.26555500 EPPGR ENRT EP
52.21250000 16.24416600 EPPGS ENRT EP
53.12805500 16.64888800 EPPIK ENRT EP
53.19361100 16.65000000 EPPIZ ENRT EP
53.22000000 16.78694400 EPPID ENRT EP
52.51138800 16.74027700 EPPOC ENRT EP
52.46527700 16.85944400 EPPON ENRT EP
52.37777700 16.82555500 EPPOS ENRT EP
52.45305500 16.98000000 EPPOT ENRT EP
52.37583300 16.62000000 EPPOW ENRT EP
51.37666600 19.81944400 EPPTE ENRT EP
51.44361100 19.72333300 EPPTN ENRT EP
51.29944400 19.65861100 EPPTS ENRT EP
51.41000000 19.63472200 EPPTW ENRT EP
51.53750000 21.39888800 EPRAP ENRT EP
51.44305500 21.20000000 EPRAN ENRT EP
51.40333300 21.08888800 EPRAR ENRT EP
51.25083300 21.07916600 EPRAW ENRT EP
51.24722200 21.23888800 EPRAB ENRT EP
51.31055500 21.25277700 EPRAS ENRT EP
51.27305500 21.46027700 EPRAK ENRT EP
51.36611100 21.49027700 EPRAM ENRT EP
50.96666600 19.27722200 EPRUN ENRT EP
50.92166600 19.35666600 EPRUE ENRT EP
50.82861100 19.28972200 EPRUS ENRT EP
50.90250000 19.06750000 EPRUW ENRT EP
49.98388800 21.94444400 EPRZB ENRT EP
49.98388800 22.40138800 EPRZG ENRT EP
50.01944400 22.25944400 EPRZH ENRT EP
50.24611100 21.78666600 EPRZK ENRT EP
50.24916600 22.12194400 EPRZM ENRT EP
50.16666600 22.03333300 EPRZN ENRT EP
50.03916600 22.06916600 EPRZQ ENRT EP
49.97277700 22.03388800 EPRZT ENRT EP
50.06444400 21.73111100 EPRZW ENRT EP
50.06583300 21.92722200 EPRZY ENRT EP
53.60166600 14.96416600 EPSCN ENRT EP
53.56777700 14.84694400 EPSCS ENRT EP
53.65111100 15.06694400 EPSCR ENRT EP
53.54055500 14.78722200 EPSCI ENRT EP
53.40000000 14.57694400 EPSDA ENRT EP
53.40583300 14.66527700 EPSDB ENRT EP
53.39027700 14.69527700 EPSDC ENRT EP
53.37444400 14.59694400 EPSDP ENRT EP
54.42500000 17.00722200 EPSKL ENRT EP
54.45694400 17.21027700 EPSKM ENRT EP
54.36861100 17.02305500 EPSKK ENRT EP
54.37472200 17.15111100 EPSKD ENRT EP
53.93583300 22.97861100 EPSUS ENRT EP
54.09333300 22.65055500 EPSUW ENRT EP
54.17000000 22.93111100 EPSUN ENRT EP
53.54444400 20.82027700 EPSYB ENRT EP
53.47388800 20.96750000 EPSYE ENRT EP
53.50194400 20.89861100 EPSYW ENRT EP
53.42027700 21.11805500 EPSYZ ENRT EP
52.21750000 21.09722200 EPWAN ENRT EP
52.19750000 21.05166600 EPWAO ENRT EP
52.18166600 20.98611100 EPWAE ENRT EP
52.15694400 20.94972200 EPWAW ENRT EP
52.13500000 20.88944400 EPWAR ENRT EP
52.06333300 20.74333300 EPWAA ENRT EP
52.18416600 20.61388800 EPWAB ENRT EP
51.97055500 20.83361100 EPWAT ENRT EP
52.29027700 21.01083300 EPWAZ ENRT EP
51.99083300 21.23472200 EPWAG ENRT EP
52.09138800 21.23750000 EPWAK ENRT EP
52.22277700 21.25000000 EPWAM ENRT EP
52.10861100 20.83083300 EPWAX ENRT EP
51.04833300 16.61333300 EPWRK ENRT EP
51.07500000 16.88388800 EPWRS ENRT EP
50.98944400 16.83416600 EPWRG ENRT EP
51.25000000 16.84166600 EPWRZ ENRT EP
51.15555500 16.95888800 EPWRR ENRT EP
51.12583300 16.90305500 EPWRN ENRT EP
51.18000000 17.19250000 EPWSD ENRT EP
51.29805500 16.90916600 EPWSO ENRT EP
51.15555500 16.95888800 EPWSR ENRT EP
51.30138800 17.06250000 EPWST ENRT EP
51.25000000 16.84166600 EPWSZ ENRT EP
50.75083300 23.24083300 EPZAS ENRT EP
50.72194400 23.13361100 EPZAZ ENRT EP
50.71805500 23.03277700 EPZAB ENRT EP
50.66333300 23.19555500 EPZAL ENRT EP
50.59388800 23.17444400 EPZAA ENRT EP
52.03166600 15.62694400 EPZGC ENRT EP
52.15805500 15.52000000 EPZGD ENRT EP
52.06666600 15.86000000 EPZGK ENRT EP
52.30416600 16.13138800 EPZGI ENRT EP
52.12166600 15.81027700 EPZGS ENRT EP
52.16472200 15.81194400 EPZGN ENRT EP
52.09750000 16.09527700 EPZGW ENRT EP
52.23083300 15.80555500 EPZGZ ENRT EP
51.96638800 15.53333300 EPZPA ENRT EP
52.00277700 15.41666600 EPZAC ENRT EP
51.99722200 15.46666600 EPZAN ENRT EP
51.92222200 15.44444400 EPZAS ENRT EP
51.99972200 15.56666600 EPZAZ ENRT EP
54.55277700 17.83638800 EPCEG ENRT EP
54.50472200 17.63972200 EPCEH ENRT EP
54.49694400 17.49444400 EPCEI ENRT EP
54.35472200 17.57555500 EPCEJ ENRT EP
54.35027700 17.90333300 EPCEK ENRT EP
54.47055500 18.03472200 EPCEL ENRT EP
54.32527700 17.79055500 EPCES ENRT EP
54.38472200 16.39666600 EPDAE ENRT EP
54.44000000 16.37333300 EPDAG ENRT EP
54.47750000 16.65166600 EPDAH ENRT EP
54.54000000 16.54500000 EPDAJ ENRT EP
54.30666600 16.19666600 EPDAL ENRT EP
54.35833300 16.51500000 EPDAO ENRT EP
54.30277700 16.38611100 EPDAW ENRT EP
51.56750000 22.13111100 EPDEB ENRT EP
51.54861100 21.69222200 EPDED ENRT EP
51.48138800 21.91138800 EPDEG ENRT EP
51.41222200 22.05333300 EPDEK ENRT EP
51.73972200 21.67472200 EPDEL ENRT EP
51.55694400 22.31583300 EPDEM ENRT EP
51.58666600 21.93888800 EPDEN ENRT EP
51.53500000 21.76111100 EPDEO ENRT EP
51.41111100 21.92833300 EPDEP ENRT EP
51.52361100 21.86611100 EPDES ENRT EP
51.58916600 21.54111100 EPDEW ENRT EP
51.63972200 21.98361100 EPDEY ENRT EP
51.36305500 22.29416600 EPDEZ ENRT EP
52.85611100 18.19888800 EPIRJ ENRT EP
52.67722200 18.00750000 EPIRM ENRT EP
52.89416600 18.31611100 EPIRN ENRT EP
52.83388800 18.65361100 EPIRP ENRT EP
52.63138800 18.53500000 EPIRR ENRT EP
52.73194400 18.26972200 EPIRS ENRT EP
52.81416600 18.47166600 EPIRW ENRT EP
52.90333300 18.14111100 EPIRZ ENRT EP
52.21138800 17.28583300 EPKSE ENRT EP
52.33138800 17.17111100 EPKSK ENRT EP
52.23333300 16.83333300 EPKSM ENRT EP
52.32944400 17.05083300 EPKSR ENRT EP
52.16666600 17.16666600 EPKSZ ENRT EP
51.34333300 19.37638800 EPLKB ENRT EP
51.69000000 18.98083300 EPLKD ENRT EP
51.56444400 19.51916600 EPLKG ENRT EP
51.45805500 18.83750000 EPLKM ENRT EP
51.57000000 19.18805500 EPLKN ENRT EP
51.53305500 19.17222200 EPLKS ENRT EP
51.51250000 19.02555500 EPLKX ENRT EP
51.46555500 19.21888800 EPLKZ ENRT EP
52.10083300 18.86222200 EPLYD ENRT EP
51.99777700 18.80277700 EPLYF ENRT EP
51.97694400 19.37527700 EPLYI ENRT EP
52.05305500 19.16861100 EPLYN ENRT EP
52.00666600 19.54361100 EPLYP ENRT EP
51.95666600 19.18166600 EPLYS ENRT EP
53.91388800 19.35000000 EPMBD ENRT EP
53.91305500 18.88666600 EPMBF ENRT EP
54.14166600 19.00833300 EPMBG ENRT EP
54.12250000 19.29583300 EPMBJ ENRT EP
54.06111100 19.47222200 EPMBL ENRT EP
54.06388800 19.11666600 EPMBN ENRT EP
53.98666600 19.15638800 EPMBS ENRT EP
53.27416600 16.12250000 EPMID ENRT EP
53.37083300 16.42777700 EPMIG ENRT EP
53.32888800 16.04083300 EPMIH ENRT EP
53.36694400 16.33888800 EPMII ENRT EP
53.29833300 15.90583300 EPMIK ENRT EP
53.45833300 15.94555500 EPMIL ENRT EP
53.48277700 16.34527700 EPMIM ENRT EP
53.41250000 16.09944400 EPMIN ENRT EP
53.44194400 16.16666600 EPMIO ENRT EP
53.34027700 16.24500000 EPMIP ENRT EP
53.36805500 16.08111100 EPMIS ENRT EP
53.19388800 16.15444400 EPMIT ENRT EP
53.44305500 16.26750000 EPMIV ENRT EP
53.27694400 16.46333300 EPMIW ENRT EP
53.49222200 15.96055500 EPMIX ENRT EP
53.52555500 16.00583300 EPMIZ ENRT EP
52.26944400 21.91222200 EPMMG ENRT EP
52.11333300 21.58527700 EPMMK ENRT EP
52.10777700 21.82777700 EPMMM ENRT EP
52.24500000 21.65111100 EPMMN ENRT EP
52.12388800 22.02222200 EPMMO ENRT EP
52.30444400 21.55000000 EPMMR ENRT EP
52.15000000 21.66638800 EPMMS ENRT EP
54.55333300 18.48083300 EPOKC ENRT EP
54.53111100 18.37583300 EPOKD ENRT EP
54.61027700 18.79888800 EPOKH ENRT EP
54.67888800 18.72027700 EPOKJ ENRT EP
54.76972200 18.16027700 EPOKK ENRT EP
54.60500000 18.24861100 EPOKL ENRT EP
54.48027700 18.56416600 EPOKO ENRT EP
54.63472200 18.51388800 EPOKR ENRT EP
54.79027700 18.40833300 EPOKW ENRT EP
54.25166600 18.98111100 EPPRE ENRT EP
54.14805500 18.54888800 EPPRJ ENRT EP
54.32194400 18.77611100 EPPRK ENRT EP
54.26583300 18.74222200 EPPRN ENRT EP
54.11888800 18.76722200 EPPRP ENRT EP
54.14833300 18.90472200 EPPRR ENRT EP
54.18500000 18.68250000 EPPRS ENRT EP
54.23527700 18.47638800 EPPRW ENRT EP
52.43611100 18.08277700 EPPWB ENRT EP
52.43222200 17.49666600 EPPWC ENRT EP
52.52888800 17.75333300 EPPWK ENRT EP
52.41250000 17.86750000 EPPWL ENRT EP
52.22888800 18.06027700 EPPWM ENRT EP
52.45777700 17.89111100 EPPWN ENRT EP
52.34750000 17.83555500 EPPWO ENRT EP
52.31083300 17.81666600 EPPWS ENRT EP
52.34000000 17.55638800 EPPWW ENRT EP
53.83055500 16.10555500 EPSNB ENRT EP
53.65138800 16.02777700 EPSNG ENRT EP
53.81555500 15.67444400 EPSNL ENRT EP
53.81083300 15.86166600 EPSNM ENRT EP
53.88583300 16.01194400 EPSNN ENRT EP
53.76583300 15.81944400 EPSNP ENRT EP
53.77277700 15.96944400 EPSNR ENRT EP
53.70027700 15.81888800 EPSNS ENRT EP
53.75833300 15.53888800 EPSNT ENRT EP
53.73611100 16.35000000 EPSNW ENRT EP
53.94361100 15.61944400 EPSNY ENRT EP
51.52944400 20.42916600 EPTMB ENRT EP
51.44500000 20.45750000 EPTMD ENRT EP
51.52722200 20.22638800 EPTME ENRT EP
51.69722200 19.88861100 EPTMG ENRT EP
51.71222200 20.03666600 EPTMH ENRT EP
51.65027700 19.80194400 EPTMI ENRT EP
51.52222200 20.06277700 EPTMJ ENRT EP
51.67694400 20.21944400 EPTMM ENRT EP
51.65722200 20.16055500 EPTMN ENRT EP
51.47472200 20.00611100 EPTMS ENRT EP
51.40000000 20.18583300 EPTMU ENRT EP
51.60111100 19.92194400 EPTMW ENRT EP
51.59833300 20.29833300 EPTMZ ENRT EP
52.95166779 17.92027855 EPBYL ENRT EP
53.15694427 17.88861084 EPBYP ENRT EP
53.15333176 18.00194359 EPBYR ENRT EP
99
